FYR,AMOUNT,DEPTNAME,SUBDEPTNAME,VENDORNAME
Fiscal 12/13,9298.05,Public Works,Public Works-Stead Wastwater Facility,NELSON ELECTRIC COMPANY
Fiscal 12/13,100,Public Works,Public Works-Stead Wastwater Facility,NEVADA BOARD OF PROFESSIONAL
Fiscal 12/13,97.4,Public Works,Public Works-Stead Wastwater Facility,NEVADA RUBBER STAMP CO INC
Fiscal 12/13,149608.85,Public Works,Public Works-Stead Wastwater Facility,NV ENERGY
Fiscal 12/13,50,Public Works,Public Works-Stead Wastwater Facility,NWEA
Fiscal 12/13,5550,Public Works,Public Works-Stead Wastwater Facility,PAC TEC INC
Fiscal 12/13,41,Public Works,Public Works-Stead Wastwater Facility,PETTY CASH-PUBLIC WORKS
Fiscal 12/13,1810,Public Works,Public Works-Stead Wastwater Facility,"RELIANT ELECTRIC, LLC."
Fiscal 12/13,7655.8,Public Works,Public Works-Stead Wastwater Facility,SHIELDS HARPER & CO INC
Fiscal 12/13,45938.93,Public Works,Public Works-Stead Wastwater Facility,SIERRA CHEMICAL COMPANY
Fiscal 12/13,255,Public Works,Public Works-Stead Wastwater Facility,"SIERRA ENVIRONMENTAL MONITORING, INC."
Fiscal 12/13,1639.42,Public Works,Public Works-Stead Wastwater Facility,SIMPLEX GRINNELL
Fiscal 12/13,567.79,Public Works,Public Works-Stead Wastwater Facility,TESSCO
Fiscal 12/13,16245.03,Public Works,Public Works-Stead Wastwater Facility,TESSENDERLO KERLEY INC
Fiscal 12/13,1697.2,Public Works,Public Works-Stead Wastwater Facility,TMWA
Fiscal 12/13,320,Public Works,Public Works-Stead Wastwater Facility,TOM FLINT OVERHEAD CRANE CONSULTANTS LLC
Fiscal 12/13,780,Public Works,Public Works-Stead Wastwater Facility,"UNITED SITE SERVICES OF NEVADA, INC"
Fiscal 12/13,153,Public Works,Public Works-Stead Wastwater Facility,WASHOE COUNTY HEALTH DISTRICT
Fiscal 12/13,110,Public Works,Public Works-Stead Wastwater Facility,WASHOE COUNTY HEALTH DISTRICT
Fiscal 12/13,13279.79,Public Works,Public Works-Stead Wastwater Facility,WATSON-MARLOW INC
Fiscal 12/13,5208,Public Works,Public Works-Stead Wastwater Facility,WESTERN ENVIRONMENTAL TESTING LABORATORY
Fiscal 12/13,3109.72,Public Works,Public Works-Stead Wastwater Facility,WESTERN NEVADA SUPPLY
Fiscal 12/13,147.5,Public Works,Public Works-Stead Wastwater Facility,WESTERNAIRE INC
Fiscal 12/13,1127.2,Public Works,Public Works-Stead Wastwater Facility,WISE CONSULTING & TRAINING
Fiscal 12/13,278331.95,Public Works,Public Works-Storm Drain Capital Projects,STANTEC CONSULTING INC
Fiscal 12/13,581.7,Public Works,Public Works-Street Sweeping,NV ENERGY
Fiscal 12/13,53753.84,Public Works,Public Works-Street Sweeping,UNITED ROTARY BRUSH CORP
Fiscal 12/13,6020,Public Works,Public Works-Traffic Operations,ADVANCED TRAFFIC PRODUCTS INC
Fiscal 12/13,14.98,Public Works,Public Works-Traffic Operations,APEX SAW WORKS
Fiscal 12/13,1753.52,Public Works,Public Works-Traffic Operations,AT&T
Fiscal 12/13,229.59,Public Works,Public Works-Traffic Operations,AT&T MOBILITY
Fiscal 12/13,206.8,Public Works,Public Works-Traffic Operations,BATTERIES PLUS
Fiscal 12/13,2567.72,Public Works,Public Works-Traffic Operations,BATTERY SYSTEMS INC
Fiscal 12/13,135,Public Works,Public Works-Traffic Operations,CALE AMERICA INC
Fiscal 12/13,369,Public Works,Public Works-Traffic Operations,CHARTER COMMUNICATIONS
Fiscal 12/13,118,Public Works,Public Works-Traffic Operations,CONCENTRA MEDICAL CENTER
Fiscal 12/13,9450,Public Works,Public Works-Traffic Operations,CYCLONE LIGHTING
Fiscal 12/13,84,Public Works,Public Works-Traffic Operations,DIETRICH
Fiscal 12/13,2136.44832,Public Works,Public Works-Traffic Operations,DLT SOLUTIONS INC
Fiscal 12/13,129,Public Works,Public Works-Traffic Operations,FLANSBERG
Fiscal 12/13,11387.13,Public Works,Public Works-Traffic Operations,GRAINGER
Fiscal 12/13,37586.61,Public Works,Public Works-Traffic Operations,GRAYBAR ELECTRIC CO INC
Fiscal 12/13,780,Public Works,Public Works-Traffic Operations,GROVE MADSEN INDUSTRIES
Fiscal 12/13,470,Public Works,Public Works-Traffic Operations,IMSA
Fiscal 12/13,40015.5,Public Works,Public Works-Traffic Operations,INTERMOUNTAIN TRAFFIC LLC
Fiscal 12/13,100.32,Public Works,Public Works-Traffic Operations,INTERSTATE SAFETY & SUPPLY INC
Fiscal 12/13,728,Public Works,Public Works-Traffic Operations,IRTH SOLUTIONS INC
Fiscal 12/13,330,Public Works,Public Works-Traffic Operations,JENSEN PRECAST
Fiscal 12/13,167.75,Public Works,Public Works-Traffic Operations,MONSEN ENGINEERING INC
Fiscal 12/13,6584.51,Public Works,Public Works-Traffic Operations,"NATIONAL SIGNAL, INC."
Fiscal 12/13,263.92,Public Works,Public Works-Traffic Operations,NORTH AMERICAN EMBROIDERY
Fiscal 12/13,1986729.04,Public Works,Public Works-Traffic Operations,NV ENERGY
Fiscal 12/13,375,Public Works,Public Works-Traffic Operations,PETTY CASH-CORP YARD
Fiscal 12/13,393.75,Public Works,Public Works-Traffic Operations,QUICK SPACE INC
Fiscal 12/13,43.7,Public Works,Public Works-Traffic Operations,"R&E FASTENERS, INC."
Fiscal 12/13,8014.68,Public Works,Public Works-Traffic Operations,RAY MORGAN CO. INC.
Fiscal 12/13,557.95,Public Works,Public Works-Traffic Operations,RED WING SHOE STORE
Fiscal 12/13,761.03,Public Works,Public Works-Traffic Operations,RENO PAINT MART INC
Fiscal 12/13,24999,Public Works,Public Works-Traffic Operations,REPUBLIC INTELLIGENT TRANSPORTATION SERVICES INC
Fiscal 12/13,32.96,Public Works,Public Works-Traffic Operations,ROYAL WHOLESALE ELECTRIC
Fiscal 12/13,466.8,Public Works,Public Works-Traffic Operations,SALLABERRY
Fiscal 12/13,1762.46,Public Works,Public Works-Traffic Operations,SANDY'S ELECTRONIC PARTS
Fiscal 12/13,10305,Public Works,Public Works-Traffic Operations,SIEMENS INDUSTRY INC
Fiscal 12/13,36.72,Public Works,Public Works-Traffic Operations,SILVER STATE BARRICADE & SIGN
Fiscal 12/13,32951.54,Public Works,Public Works-Traffic Operations,STERNBERG LANTERNS INC
Fiscal 12/13,64.17,Public Works,Public Works-Traffic Operations,TESSCO
Fiscal 12/13,1701.78,Public Works,Public Works-Traffic Operations,UNDERGROUND SERVICE ALERT
Fiscal 12/13,814.45,Public Works,Public Works-Traffic Operations,UNITED PARCEL SERVICE
Fiscal 12/13,8331.79,Public Works,Public Works-Traffic Operations,WEDCO INC
Fiscal 12/13,1056.17,Public Works,Public Works-Traffic Operations,WESTERN NEVADA SUPPLY
Fiscal 12/13,480.91,Public Works,Public Works-Traffic Operations,WORK WORLD
Fiscal 12/13,5713,Redevelopment,Redevelopment-Economic Development,PEABODY & ASSOCIATES INC
Fiscal 12/13,280,Redevelopment,Redevelopment-Economic Development,"TRIFOX, LLC"
Fiscal 12/13,5280,Redevelopment,Redevelopment-Economic Development,US GEOMATICS
Fiscal 12/13,3433,Redevelopment,Redevelopment-West St. Market,D & D PLUMBING INC
Fiscal 12/13,504,Redevelopment,Redevelopment-West St. Market,JOHNSON GROUP
Fiscal 12/13,7500,Redevelopment,Redevelopment-West St. Market,REDEVELOPMENT AGENCY CITY OF RENO
Fiscal 12/13,143097.12,Redevelopment,Redevelopment-West St. Market,"WEST STREET VENTURE, LLC."
Fiscal 12/13,22800,,,SCOTT LEWIS AND ASSOCIATES
Fiscal 11/12,2008,City Attorney,City Attorney-Civil Litigation-Legal Council,"ABACUS DATA SYSTEMS, INC."
Fiscal 11/12,380,City Attorney,City Attorney-Civil Litigation-Legal Council,BOARD OF CONTINUING LEGAL EDUCATION
Fiscal 11/12,352,City Attorney,City Attorney-Civil Litigation-Legal Council,BONY
Fiscal 11/12,285,City Attorney,City Attorney-Civil Litigation-Legal Council,CAMPBELL
Fiscal 11/12,234.5,City Attorney,City Attorney-Civil Litigation-Legal Council,CARR
Fiscal 11/12,302,City Attorney,City Attorney-Civil Litigation-Legal Council,CHASE
Fiscal 11/12,100,City Attorney,City Attorney-Civil Litigation-Legal Council,CLARK COUNTY SHERIFF'S OFFICE
Fiscal 11/12,55.28,City Attorney,City Attorney-Civil Litigation-Legal Council,COSTCO
Fiscal 11/12,37636.35,City Attorney,City Attorney-Civil Litigation-Legal Council,"FAHRENDORF, VILORIA, OLIPHANT & OSTER LLP"
Fiscal 11/12,47.09,City Attorney,City Attorney-Civil Litigation-Legal Council,FEDERAL EXPRESS CORP
Fiscal 11/12,1500,City Attorney,City Attorney-Civil Litigation-Legal Council,I SILVER MGT GROUP INC
Fiscal 11/12,842.5,City Attorney,City Attorney-Civil Litigation-Legal Council,INTERNATIONAL MUNICIPAL
Fiscal 11/12,4696,City Attorney,City Attorney-Civil Litigation-Legal Council,LEXISNEXIS
Fiscal 11/12,823.23,City Attorney,City Attorney-Civil Litigation-Legal Council,LEXISNEXIS MATTHEW BENDER
Fiscal 11/12,100,City Attorney,City Attorney-Civil Litigation-Legal Council,NEVADA ADVISORY COUNCIL FOR PROSECUTING ATTORNEYS
Fiscal 11/12,55,City Attorney,City Attorney-Civil Litigation-Legal Council,NEVADA RUBBER STAMP CO INC
Fiscal 11/12,30,City Attorney,City Attorney-Civil Litigation-Legal Council,NNWLA
Fiscal 11/12,2775.35,City Attorney,City Attorney-Civil Litigation-Legal Council,OFFICEMAX
Fiscal 11/12,241.52,City Attorney,City Attorney-Civil Litigation-Legal Council,PACER SERVICE CENTER
Fiscal 11/12,53.2,City Attorney,City Attorney-Civil Litigation-Legal Council,PETTY CASH-CENTRAL CASHIERING
Fiscal 11/12,72,City Attorney,City Attorney-Civil Litigation-Legal Council,RENO CARSON MESSENGER SERVICE
Fiscal 11/12,38.21,City Attorney,City Attorney-Civil Litigation-Legal Council,SAFETY ON SITE
Fiscal 11/12,327.25,City Attorney,City Attorney-Civil Litigation-Legal Council,SANCTION SOLUTIONS
Fiscal 11/12,372,City Attorney,City Attorney-Civil Litigation-Legal Council,SKAU
Fiscal 11/12,4500,City Attorney,City Attorney-Civil Litigation-Legal Council,STATE BAR OF NEVADA
Fiscal 11/12,656,City Attorney,City Attorney-Civil Litigation-Legal Council,THOMSON WEST
Fiscal 11/12,275,City Attorney,City Attorney-Civil Litigation-Legal Council,US DISTRICT COURT
Fiscal 11/12,225,City Attorney,City Attorney-Civil Litigation-Legal Council,WCBA
Fiscal 11/12,50,City Attorney,City Attorney-Civil Litigation-Legal Council,WELLS FARGO INSURANCE SERVICES
Fiscal 11/12,260,City Attorney,City Attorney-Criminal Prosecution,BOARD OF CONTINUING LEGAL EDUCATION
Fiscal 11/12,5195,City Attorney,City Attorney-Criminal Prosecution,CYCOM DATA SYSTEMS INC
Fiscal 11/12,842.5,City Attorney,City Attorney-Criminal Prosecution,INTERNATIONAL MUNICIPAL
Fiscal 11/12,245,City Attorney,City Attorney-Criminal Prosecution,IPSWITCH INC
Fiscal 11/12,2348,City Attorney,City Attorney-Criminal Prosecution,LEXISNEXIS
Fiscal 11/12,9000,City Attorney,City Attorney-Criminal Prosecution,NINO DE GUZMAN 
Fiscal 11/12,120,City Attorney,City Attorney-Criminal Prosecution,NORTHERN NEVADA INTERNATIONAL CENTER
Fiscal 11/12,2597.49,City Attorney,City Attorney-Criminal Prosecution,OFFICEMAX
Fiscal 11/12,127.1,City Attorney,City Attorney-Criminal Prosecution,PACER SERVICE CENTER
Fiscal 11/12,23,City Attorney,City Attorney-Criminal Prosecution,PETTY CASH-CENTRAL CASHIERING
Fiscal 11/12,3232.5,City Attorney,City Attorney-Criminal Prosecution,RENO CARSON MESSENGER SERVICE
Fiscal 11/12,2925,City Attorney,City Attorney-Criminal Prosecution,STATE BAR OF NEVADA
Fiscal 11/12,4681,City Attorney,City Attorney-Criminal Prosecution,TEMP
Fiscal 11/12,125,City Attorney,City Attorney-Criminal Prosecution,US DISTRICT COURT
Fiscal 11/12,750,City Attorney,City Attorney-Criminal Prosecution,"VERIPIC, INC."
Fiscal 11/12,75,City Attorney,City Attorney-Criminal Prosecution,WCBA
Fiscal 11/12,20567.17,City Clerk,City Clerk-Cashiering-Parking Collections,ALLIANCE ONE INC
Fiscal 11/12,6804.18,City Clerk,City Clerk-Cashiering-Parking Collections,BANK OF AMERICA - CARDS
Fiscal 11/12,12000,City Clerk,City Clerk-Cashiering-Parking Collections,BELL
Fiscal 11/12,1650,City Clerk,City Clerk-Cashiering-Parking Collections,NEVADA STATE DMV & PUBLIC SAFETY
Fiscal 11/12,423.87,City Clerk,City Clerk-Cashiering-Parking Collections,TRANSACT TECHNOLOGIES INC
Fiscal 11/12,74.86,City Clerk,City Clerk-Council Support,FOX STAMP SIGN & SPECIALTY
Fiscal 11/12,26412.96,City Clerk,City Clerk-Council Support,MUNICIPAL CODE CORPORATION
Fiscal 11/12,499,City Clerk,City Clerk-Council Support,MUNIMETRIX INC
Fiscal 11/12,62.75,City Clerk,City Clerk-Council Support,NEVADA RUBBER STAMP CO INC
Fiscal 11/12,150,City Clerk,City Clerk-Council Support,NEVADA STATE DMV & PUBLIC SAFETY
Fiscal 11/12,35,City Clerk,City Clerk-Council Support,NEVADA STATE SECRETARY OF
Fiscal 11/12,10.43,City Clerk,City Clerk-Council Support,OFFICEMAX
Fiscal 11/12,15,City Clerk,City Clerk-Council Support,POSTMASTER
Fiscal 11/12,288.03,City Clerk,City Clerk-Council Support,RENO GAZETTE JOURNAL
Fiscal 11/12,630,City Clerk,City Clerk-Council Support,SIGNS BY TOMORROW
Fiscal 11/12,50,City Clerk,City Clerk-Council Support,WELLS FARGO INSURANCE SERVICES
Fiscal 11/12,25772.76,City Clerk,City Clerk-Records Management,HIGH DESERT MICROIMAGING
Fiscal 11/12,14456.92,City Clerk,City Clerk-Records Management,LEBOVITZ RENO ONE
Fiscal 11/12,16.3,City Clerk,City Clerk-Records Management,OFFICEMAX
Fiscal 11/12,37037.02,City Clerk,City Clerk-Records Management,PULIZ RECORDS MANAGEMENT SERV
Fiscal 11/12,150,City Clerk,City Clerk-Reprographics,A CARLISLE & COMPANY
Fiscal 11/12,1274.41,City Clerk,City Clerk-Reprographics,COMPLETE IMAGING SUPPLY INC
Fiscal 11/12,194.7,City Clerk,City Clerk-Reprographics,I D PRODUCTS
Fiscal 11/12,24576.88,City Clerk,City Clerk-Reprographics,J C PAPER
Fiscal 11/12,41122.42,City Clerk,City Clerk-Reprographics,RAY MORGAN CO. INC.
Fiscal 11/12,260,City Clerk,City Clerk-Reprographics,RICHARD'S QUICKMASTER REPAIR
Fiscal 11/12,557.45,City Clerk,City Clerk-Reprographics,SAFETY-KLEEN CORP
Fiscal 11/12,43262.1,City Clerk,City Clerk-Reprographics,WELLS FARGO FINANCIAL LEASING
Fiscal 11/12,150,City Council,City Council-Council Tourism,AMERICANS FOR THE ARTS
Fiscal 11/12,24750,City Council,City Council-Council Tourism,ANCHOR CONCRETE
Fiscal 11/12,6242,City Council,City Council-Council Tourism,AVA AND COMPANY
Fiscal 11/12,3176,City Council,City Council-Council Tourism,BELLA VOCE
Fiscal 11/12,10000,City Council,City Council-Council Tourism,BLACK ROCK ARTS FOUNDATION
Fiscal 11/12,200,City Council,City Council-Council Tourism,BLACK ROCK DESIGN INSTITUE
Fiscal 11/12,6242,City Council,City Council-Council Tourism,BOARD OF REGENTS MAIL STOP 408
Fiscal 11/12,13376,City Council,City Council-Council Tourism,BOARD OF REGENTS-UNR M/S 124
Fiscal 11/12,1560,City Council,City Council-Council Tourism,BOARD OF REGENTS-UNR M/S 294
Fiscal 11/12,15159,City Council,City Council-Council Tourism,BOARD OF REGENTS/MS 325
Fiscal 11/12,6242,City Council,City Council-Council Tourism,BRUKA THEATRE OF THE SIERRA
Fiscal 11/12,600,City Council,City Council-Council Tourism,BURKE
Fiscal 11/12,23750,City Council,City Council-Council Tourism,CATHOLIC CHARITIES OF NORTHERN NEVADA
Fiscal 11/12,34110,City Council,City Council-Council Tourism,CHILDRENS CABINET
Fiscal 11/12,554.5,City Council,City Council-Council Tourism,CUSTOM GLASS DIST INC
Fiscal 11/12,1095,City Council,City Council-Council Tourism,EIKELBERGER AWNING & DRAPERY
Fiscal 11/12,200,City Council,City Council-Council Tourism,HYLIN
Fiscal 11/12,15000,City Council,City Council-Council Tourism,KEEP TRUCKEE MEADOWS BEAUTIFUL
Fiscal 11/12,3138,City Council,City Council-Council Tourism,LAKE TAHOE SHAKESPEARE FESTIVAL
Fiscal 11/12,540,City Council,City Council-Council Tourism,MARCHESCHI
Fiscal 11/12,50000,City Council,City Council-Council Tourism,NEVADA MUSEUM OF ART
Fiscal 11/12,7000,City Council,City Council-Council Tourism,NEVADA OPERA
Fiscal 11/12,300,City Council,City Council-Council Tourism,NICOL
Fiscal 11/12,100,City Council,City Council-Council Tourism,PAGANELLI
Fiscal 11/12,9000,City Council,City Council-Council Tourism,PIONEER CENTER FOR THE PERFORMING ARTS
Fiscal 11/12,100,City Council,City Council-Council Tourism,PREECE
Fiscal 11/12,7134,City Council,City Council-Council Tourism,RENO CHAMBER ORCHESTRA
Fiscal 11/12,3567,City Council,City Council-Council Tourism,RENO FILM FESTIVAL
Fiscal 11/12,900,City Council,City Council-Council Tourism,RENO HOUSING AUTHORITY
Fiscal 11/12,4000,City Council,City Council-Council Tourism,RENO LITTLE THEATER
Fiscal 11/12,8025,City Council,City Council-Council Tourism,RENO PHILHARMONIC ASSOCIATION
Fiscal 11/12,100,City Council,City Council-Council Tourism,SCHMIDT
Fiscal 11/12,21019,City Council,City Council-Council Tourism,SIERRA ARTS FOUNDATION
Fiscal 11/12,840,City Council,City Council-Council Tourism,SIERRA MANAGEMENT SERVICE
Fiscal 11/12,6242,City Council,City Council-Council Tourism,SIERRA NEVADA BALLET
Fiscal 11/12,2500,City Council,City Council-Council Tourism,SIERRA SCHOOL OF PERFORMING ARTS
Fiscal 11/12,2600,City Council,City Council-Council Tourism,SIERRA WATERCOLOR SOCIETY
Fiscal 11/12,100,City Council,City Council-Council Tourism,SMITH
Fiscal 11/12,3166,City Council,City Council-Council Tourism,SOWELL
Fiscal 11/12,25200,City Council,City Council-Council Tourism,SZULGIT
Fiscal 11/12,100,City Council,City Council-Council Tourism,TETLY
Fiscal 11/12,5000,City Council,City Council-Council Tourism,THE HOLLAND PROJECT
Fiscal 11/12,4000,City Council,City Council-Council Tourism,THE RENO JAZZ ORCHESTRA
Fiscal 11/12,1873,City Council,City Council-Council Tourism,THEATREWORKS OF NORTHERN NEVADA
Fiscal 11/12,11000,City Council,City Council-Council Tourism,VSA ARTS OF NEVADA
Fiscal 11/12,200,City Council,City Council-Council Tourism,WOOD
Fiscal 11/12,155,City Council,City Council-Legislative,ARROW VENDING INC
Fiscal 11/12,100000,City Council,City Council-Legislative,ARTOWN
Fiscal 11/12,793.82,City Council,City Council-Legislative,AT&T
Fiscal 11/12,7419,City Council,City Council-Legislative,BRUKA THEATRE OF THE SIERRA
Fiscal 11/12,936.15,City Council,City Council-Legislative,CASHELL
Fiscal 11/12,141.49,City Council,City Council-Legislative,CDW-G GOVERNMENT INC
Fiscal 11/12,106.76,City Council,City Council-Legislative,COSTCO
Fiscal 11/12,71250,City Council,City Council-Legislative,EDAWN
Fiscal 11/12,48.35,City Council,City Council-Legislative,ENCOMPASS
Fiscal 11/12,12.09,City Council,City Council-Legislative,FEDERAL EXPRESS CORP
Fiscal 11/12,4500,City Council,City Council-Legislative,HISTORIC RENO PRESERVATION SOCIETY
Fiscal 11/12,8500,City Council,City Council-Legislative,"KAFOURY, ARMSTRONG AND CO."
Fiscal 11/12,585,City Council,City Council-Legislative,NEVADA LEAGUE OF CITIES
Fiscal 11/12,34237.49,City Council,City Council-Legislative,NEVADA STATE COMM ON ETHICS
Fiscal 11/12,201.1,City Council,City Council-Legislative,OFFICEMAX
Fiscal 11/12,37.9,City Council,City Council-Legislative,PETTY CASH-CENTRAL CASHIERING
Fiscal 11/12,245,City Council,City Council-Legislative,RENO SPARKS CONVENTION &
Fiscal 11/12,1296.25,City Council,City Council-Legislative,SILVER STATE INDUSTRIES
Fiscal 11/12,4205,City Council,City Council-Legislative,TEMP
Fiscal 11/12,12300,City Council,City Council-Legislative,THE GREAT BASIN YOUTH SOCCER LEAGUE
Fiscal 11/12,3000,City Council,City Council-Legislative,TRUCKEE RIVER FOUNDATION
Fiscal 11/12,1500,City Council,City Council-Legislative,VSA ARTS OF NEVADA
Fiscal 11/12,500,City Council,City Council-Legislative,WASHOE COUNTY SAFE AND SOBER FOUNDATION
Fiscal 11/12,600,City Council,City Council-Legislative,WELLS AVENUE MERCHANTS ASSO
Fiscal 11/12,137,City Manager,City Manager-Administration,CDW-G GOVERNMENT INC
Fiscal 11/12,863.84,City Manager,City Manager-Administration,CHISEL
Fiscal 11/12,3500,City Manager,City Manager-Administration,I SILVER MGT GROUP INC
Fiscal 11/12,350,City Manager,City Manager-Administration,JOBS AVAILABLE INC
Fiscal 11/12,1475,City Manager,City Manager-Administration,LOGMAN
Fiscal 11/12,65,City Manager,City Manager-Administration,MATIJEVICH
Fiscal 11/12,26668.56,City Manager,City Manager-Administration,NEVADA LEAGUE OF CITIES
Fiscal 11/12,493.02,City Manager,City Manager-Administration,OFFICEMAX
Fiscal 11/12,105.88,City Manager,City Manager-Administration,PETTY CASH-CENTRAL CASHIERING
Fiscal 11/12,25.9,City Manager,City Manager-Administration,PETTY CASH-PRCS SOUTHSIDE
Fiscal 11/12,2092.5,City Manager,City Manager-Administration,SHERMAN & HOWARD LLC
Fiscal 11/12,476.28,City Manager,City Manager-Administration,THOMAS
Fiscal 11/12,217.84,City Manager,City Manager-Customer Service,CDW-G GOVERNMENT INC
Fiscal 11/12,50,City Manager,City Manager-Customer Service,CNA SURETY
Fiscal 11/12,16007.93,City Manager,City Manager-Customer Service,QSCEND TECHNOLOGIES INC
Fiscal 11/12,100,City Manager,City Manager-Economic Development,INTERNATIONAL COUNCIL OF
Fiscal 11/12,360,City Manager,City Manager-Economic Development,WALLISH
Fiscal 11/12,958.41,City Manager,City Manager-Grant and Fund Development,MCKISSICK
Fiscal 11/12,1155,City Manager,City Manager-Grant and Fund Development,TEMP
Fiscal 11/12,40596,City Manager,City Manager-Grant and Fund Development,US DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT
Fiscal 11/12,2000,City Manager,City Manager-Grant and Fund Development,WESTCARE NEVADA INC
Fiscal 11/12,62508.39,City Manager,City Manager-Intergovernmental Relations,CAPITAL EDGE ADVOCACY LLC
Fiscal 11/12,145.4,City Manager,City Manager-Intergovernmental Relations,ENTERPRISE RENT A CAR
Fiscal 11/12,131.02,City Manager,City Manager-Intergovernmental Relations,MATIJEVICH
Fiscal 11/12,295,City Manager,City Manager-Intergovernmental Relations,NEVADA LEAGUE OF CITIES
Fiscal 11/12,27.45,City Manager,City Manager-Intergovernmental Relations,OFFICEMAX
Fiscal 11/12,26.27,City Manager,City Manager-Neighborhood Services,COSTCO
Fiscal 11/12,1100,City Manager,City Manager-Office of Managment and Budget,3CMA
Fiscal 11/12,13668.53,City Manager,City Manager-Office of Managment and Budget,A3 SOLUTIONS INCORPORATED
Fiscal 11/12,12894,City Manager,City Manager-Office of Managment and Budget,AEROTEK INC
Fiscal 11/12,17.87,City Manager,City Manager-Office of Managment and Budget,FEDERAL EXPRESS CORP
Fiscal 11/12,223.83,City Manager,City Manager-Office of Managment and Budget,"GOVCONNECTION, INC"
Fiscal 11/12,1527,City Manager,City Manager-Office of Managment and Budget,HARVARD BUSINESS REVIEW
Fiscal 11/12,225,City Manager,City Manager-Office of Managment and Budget,LOGMAN
Fiscal 11/12,1680,City Manager,City Manager-Office of Managment and Budget,SIGNS BY TOMORROW
Fiscal 11/12,9000,City Manager,City Manager-Office of Managment and Budget,"STREAMLINE CONSULTING ASSOCIATES, LLC."
Fiscal 11/12,57.72,City Manager,City Manager-Office of Managment and Budget,SUMMIT PARTNERS LLC
Fiscal 11/12,919.84,City Manager,City Manager-Office of Managment and Budget,THOMAS
Fiscal 11/12,2743.82,City Manager,City Manager-Public Information,AT&T
Fiscal 11/12,5189,City Manager,City Manager-Public Information,CCS PRESENTATION SYSTEMS
Fiscal 11/12,1533.9,City Manager,City Manager-Public Information,CHARTER COMMUNICATIONS
Fiscal 11/12,11.81,City Manager,City Manager-Public Information,FEDERAL EXPRESS CORP
Fiscal 11/12,250,City Manager,City Manager-Public Information,FRADY
Fiscal 11/12,11741.47,City Manager,City Manager-Public Information,G3 PRODUCTIONS LLC.
Fiscal 11/12,260,City Manager,City Manager-Public Information,NIELSEN MEDIA RESEARCH (NMR)
Fiscal 11/12,80,City Manager,City Manager-Public Information,NIOA
Fiscal 11/12,74.6,City Manager,City Manager-Public Information,RAY MORGAN CO. INC.
Fiscal 11/12,224.37,City Manager,City Manager-Public Information,RENO GAZETTE JOURNAL
Fiscal 11/12,66.8,City Manager,City Manager-Public Information,TEMP
Fiscal 11/12,4894.12,City Manager,City Manager-Public Information,TMWA
Fiscal 11/12,10000,City Manager,City Manager-Risk Management,ADVANCE INSTALLATIONS INC
Fiscal 11/12,170.53,City Manager,City Manager-Risk Management,AGREN BLANDO COURT REPORTING & VIDEO
Fiscal 11/12,128.62,City Manager,City Manager-Risk Management,ARMSTRONG TEASDALE LLP
Fiscal 11/12,10275.06,City Manager,City Manager-Risk Management,BELDING HARRIS AND PETRONI LTD
Fiscal 11/12,1003.35,City Manager,City Manager-Risk Management,BONANZA REPORTING
Fiscal 11/12,580.59,City Manager,City Manager-Risk Management,CAMPBELL
Fiscal 11/12,20,City Manager,City Manager-Risk Management,CECILIA VOHL CERTIFIED COURT REPORTER
Fiscal 11/12,411.75,City Manager,City Manager-Risk Management,CENTRAL COURT REPORTING
Fiscal 11/12,1000,City Manager,City Manager-Risk Management,CONCENTRA MEDICAL CENTER
Fiscal 11/12,8462.3,City Manager,City Manager-Risk Management,EBIX
Fiscal 11/12,363.3,City Manager,City Manager-Risk Management,ENTERPRISE RENT A CAR
Fiscal 11/12,5000,City Manager,City Manager-Risk Management,GUNDERSON MD
Fiscal 11/12,6,City Manager,City Manager-Risk Management,HAWC INC
Fiscal 11/12,353.48,City Manager,City Manager-Risk Management,HEALTHPORT
Fiscal 11/12,2387.89,City Manager,City Manager-Risk Management,J.J. KELLER & ASSOC INC
Fiscal 11/12,565,City Manager,City Manager-Risk Management,JACOBS ENGINEERING GROUP INC
Fiscal 11/12,9500,City Manager,City Manager-Risk Management,LEGAL & LIABILITY RISK MANAGEMENT INSTITUTE
Fiscal 11/12,3736,City Manager,City Manager-Risk Management,MSDSONLINE INC
Fiscal 11/12,54,City Manager,City Manager-Risk Management,NEVADA RUBBER STAMP CO INC
Fiscal 11/12,3212.33,City Manager,City Manager-Risk Management,NV ENERGY
Fiscal 11/12,609.82,City Manager,City Manager-Risk Management,OFFICEMAX
Fiscal 11/12,2750,City Manager,City Manager-Risk Management,PERR & KNIGHT INC
Fiscal 11/12,75,City Manager,City Manager-Risk Management,REMSA
Fiscal 11/12,233,City Manager,City Manager-Risk Management,RENO CARSON MESSENGER SERVICE
Fiscal 11/12,429.28,City Manager,City Manager-Risk Management,RENO GAZETTE JOURNAL
Fiscal 11/12,2788.51,City Manager,City Manager-Risk Management,SBC/AT&T
Fiscal 11/12,45835.52,City Manager,City Manager-Risk Management,SECURITAS SECURITY SERVICES
Fiscal 11/12,1028.42,City Manager,City Manager-Risk Management,SIERRA LEGAL DUPLICATING INC
Fiscal 11/12,245,City Manager,City Manager-Risk Management,SINNETT CONSULTING SERVICES
