FYR,AMOUNT,DEPTNAME,SUBDEPTNAME,VENDORNAME
Fiscal 13/14,500,City Council,City Council-Legislative,SECRET WITNESS
Fiscal 13/14,13707,City Council,City Council-Legislative,TEMP
Fiscal 13/14,1250,City Council,City Council-Legislative,THE BLUES LOVERS UNITED ENRICHMENT SOCIETY
Fiscal 13/14,2000,City Council,City Council-Legislative,THE HOLLAND PROJECT
Fiscal 13/14,4389,City Council,City Council-Legislative,TOUR DE NEZ
Fiscal 13/14,1000,City Council,City Council-Legislative,"UNIVERSITY OF NEVADA, RENO FOUNDATION"
Fiscal 13/14,34.59,City Council,City Council-Legislative,WASHOE COUNTY REPROGRAPHICS
Fiscal 13/14,3500,City Council,City Council-Legislative,WESTERN NEVADA DEVELOPMENT DISTRICT
Fiscal 13/14,719.89,City Council,City Council-Legislative,ZADRA
Fiscal 13/14,585,City Manager,City Manager-Administration,AMERICAN PLANNING ASSOCIATION
Fiscal 13/14,300.33,City Manager,City Manager-Administration,CDW-G GOVERNMENT INC
Fiscal 13/14,397.38,City Manager,City Manager-Administration,CHARTER COMMUNICATIONS
Fiscal 13/14,49.52,City Manager,City Manager-Administration,CLINGER
Fiscal 13/14,2620.02,City Manager,City Manager-Administration,DELL COMPUTER CORP
Fiscal 13/14,24,City Manager,City Manager-Administration,FEDERAL EXPRESS CORP
Fiscal 13/14,119,City Manager,City Manager-Administration,HARVARD BUSINESS REVIEW
Fiscal 13/14,2800,City Manager,City Manager-Administration,ICMA RENEWALS
Fiscal 13/14,33.9,City Manager,City Manager-Administration,MCKISSICK
Fiscal 13/14,192.55,City Manager,City Manager-Administration,OFFICEMAX
Fiscal 13/14,493.97,City Manager,City Manager-Administration,PETTY CASH-CENTRAL CASHIERING
Fiscal 13/14,5000,City Manager,City Manager-Administration,SILVER AND BLUE OUTFITTERS
Fiscal 13/14,402,City Manager,City Manager-Administration,"SMART HIRE, A DIVISION OF KROUT & SCHNEIDER, INC."
Fiscal 13/14,447.91,City Manager,City Manager-Administration,THOMAS
Fiscal 13/14,180,City Manager,City Manager-Administration,WIN
Fiscal 13/14,114,City Manager,City Manager-Customer Service,ENCOMPASS
Fiscal 13/14,1880,City Manager,City Manager-Grant and Fund Development,ARBORGLYPH
Fiscal 13/14,1725,City Manager,City Manager-Grant and Fund Development,BRYON EVANS FILMS
Fiscal 13/14,1211.65,City Manager,City Manager-Grant and Fund Development,CAMELOT PARTY RENTALS
Fiscal 13/14,24995,City Manager,City Manager-Grant and Fund Development,KAUTZ ENVIRONMENTAL CONSULTANTS INC
Fiscal 13/14,308.5,City Manager,City Manager-Grant and Fund Development,MCKISSICK
Fiscal 13/14,351.66,City Manager,City Manager-Grant and Fund Development,OFFICEMAX
Fiscal 13/14,3999.57,City Manager,City Manager-Grant and Fund Development,STARSOUND AUDIO INC
Fiscal 13/14,1155.01,City Manager,City Manager-Grant and Fund Development,TEMP
Fiscal 13/14,425,City Manager,City Manager-Intergovernmental Relations,ALBRIGHT
Fiscal 13/14,250,City Manager,City Manager-Intergovernmental Relations,BRITSCHGI
Fiscal 13/14,250,City Manager,City Manager-Intergovernmental Relations,BROWN
Fiscal 13/14,450,City Manager,City Manager-Intergovernmental Relations,BURGE
Fiscal 13/14,60000,City Manager,City Manager-Intergovernmental Relations,CAPITALEDGE ADVOCACY INC
Fiscal 13/14,295,City Manager,City Manager-Intergovernmental Relations,LOGMAN
Fiscal 13/14,425,City Manager,City Manager-Intergovernmental Relations,MARSHALL
Fiscal 13/14,400,City Manager,City Manager-Intergovernmental Relations,NADEAU
Fiscal 13/14,52.9,City Manager,City Manager-Intergovernmental Relations,OFFICEMAX
Fiscal 13/14,450,City Manager,City Manager-Intergovernmental Relations,PULLMAN
Fiscal 13/14,350.04,City Manager,City Manager-Intergovernmental Relations,SALCIDO
Fiscal 13/14,90000,City Manager,City Manager-Intergovernmental Relations,THE CAPITOL CO
Fiscal 13/14,450,City Manager,City Manager-Intergovernmental Relations,THEILE
Fiscal 13/14,195.75,City Manager,City Manager-Intergovernmental Relations,TURNIER
Fiscal 13/14,75,City Manager,City Manager-Intergovernmental Relations,WATTERSON
Fiscal 13/14,590,City Manager,City Manager-Neighborhood Services,AAF RENO
Fiscal 13/14,200,City Manager,City Manager-Neighborhood Services,AHORA SPANISH NEWS
Fiscal 13/14,1500,City Manager,City Manager-Neighborhood Services,BOARD OF REGENTS-UNR
Fiscal 13/14,800,City Manager,City Manager-Neighborhood Services,BOARD OF REGENTS-UNR M/S 294
Fiscal 13/14,2500,City Manager,City Manager-Neighborhood Services,BRYON EVANS FILMS
Fiscal 13/14,150,City Manager,City Manager-Neighborhood Services,CAMELOT PARTY RENTALS
Fiscal 13/14,500,City Manager,City Manager-Neighborhood Services,CHAVEZ
Fiscal 13/14,324.22,City Manager,City Manager-Neighborhood Services,COSTCO
Fiscal 13/14,598.32,City Manager,City Manager-Neighborhood Services,DELL COMPUTER CORP
Fiscal 13/14,200,City Manager,City Manager-Neighborhood Services,EL SOL ED NEVADA
Fiscal 13/14,465,City Manager,City Manager-Neighborhood Services,JUST IMAGINE MARKETING & DESIGN
Fiscal 13/14,200,City Manager,City Manager-Neighborhood Services,KAREN BURNS PRODUCTIONS LLC
Fiscal 13/14,1100,City Manager,City Manager-Neighborhood Services,KOLO-TV CHANNEL 8
Fiscal 13/14,1070,City Manager,City Manager-Neighborhood Services,KRNV
Fiscal 13/14,770,City Manager,City Manager-Neighborhood Services,MORTIMORE CREATIVE INC
Fiscal 13/14,80,City Manager,City Manager-Neighborhood Services,PETTY CASH-CENTRAL CASHIERING
Fiscal 13/14,550,City Manager,City Manager-Neighborhood Services,RADIO LAZER
Fiscal 13/14,273,City Manager,City Manager-Neighborhood Services,RAY'S TIRE EXCHANGE
Fiscal 13/14,2769.51,City Manager,City Manager-Neighborhood Services,RENO GAZETTE JOURNAL
Fiscal 13/14,1794,City Manager,City Manager-Neighborhood Services,RENO NEWS & REVIEW
Fiscal 13/14,200,City Manager,City Manager-Neighborhood Services,RENO TAHOE COMEDY
Fiscal 13/14,1800,City Manager,City Manager-Neighborhood Services,SENIOR SPECTRUM
Fiscal 13/14,1000,City Manager,City Manager-Neighborhood Services,TEMP
Fiscal 13/14,750,City Manager,City Manager-Office of Managment and Budget,A3 SOLUTIONS INCORPORATED
Fiscal 13/14,21693,City Manager,City Manager-Office of Managment and Budget,AEROTEK INC
Fiscal 13/14,8681,City Manager,City Manager-Office of Managment and Budget,ANCHOR CONCRETE
Fiscal 13/14,10000,City Manager,City Manager-Office of Managment and Budget,BOARD OF REGENTS-UNR M/S 124
Fiscal 13/14,1243.23,City Manager,City Manager-Office of Managment and Budget,DELL COMPUTER CORP
Fiscal 13/14,45743.04,City Manager,City Manager-Office of Managment and Budget,ELTE INC
Fiscal 13/14,936,City Manager,City Manager-Office of Managment and Budget,EMORY GAYELA
Fiscal 13/14,675.51,City Manager,City Manager-Office of Managment and Budget,"GOVCONNECTION, INC"
Fiscal 13/14,1000,City Manager,City Manager-Office of Managment and Budget,KINGHAM
Fiscal 13/14,590,City Manager,City Manager-Office of Managment and Budget,LOGMAN
Fiscal 13/14,3408.18,City Manager,City Manager-Office of Managment and Budget,OFFICEMAX
Fiscal 13/14,541.5,City Manager,City Manager-Office of Managment and Budget,PEZONELLA ASSOCIATES
Fiscal 13/14,30.65,City Manager,City Manager-Office of Managment and Budget,"R&E FASTENERS, INC."
Fiscal 13/14,1295.19,City Manager,City Manager-Office of Managment and Budget,RAY MORGAN CO. INC.
Fiscal 13/14,2200,City Manager,City Manager-Office of Managment and Budget,REGAN
Fiscal 13/14,354,City Manager,City Manager-Office of Managment and Budget,SILVER PEAK RESTAURANT
Fiscal 13/14,292,City Manager,City Manager-Office of Managment and Budget,"SMART HIRE, A DIVISION OF KROUT & SCHNEIDER, INC."
Fiscal 13/14,59.19,City Manager,City Manager-Office of Managment and Budget,THOMAS
Fiscal 13/14,4574,City Manager,City Manager-Office of Managment and Budget,"TUTTO FERRO, INC"
Fiscal 13/14,356.6,City Manager,City Manager-Office of Managment and Budget,WISE CONSULTING & TRAINING
Fiscal 13/14,390,City Manager,City Manager-Public Information,3CMA
Fiscal 13/14,16503,City Manager,City Manager-Public Information,A CARLISLE & COMPANY
Fiscal 13/14,3405.38,City Manager,City Manager-Public Information,AT&T
Fiscal 13/14,900,City Manager,City Manager-Public Information,BRYON EVANS FILMS
Fiscal 13/14,16892,City Manager,City Manager-Public Information,CCS PRESENTATION SYSTEMS
Fiscal 13/14,1111.05,City Manager,City Manager-Public Information,CHARTER COMMUNICATIONS
Fiscal 13/14,112.65,City Manager,City Manager-Public Information,COSTCO
Fiscal 13/14,1678.21,City Manager,City Manager-Public Information,DELL COMPUTER CORP
Fiscal 13/14,6887.09,City Manager,City Manager-Public Information,DYNAGRAPHIC PRINTING
Fiscal 13/14,500,City Manager,City Manager-Public Information,ENVISION PERFORMING ARTS
Fiscal 13/14,17277.46,City Manager,City Manager-Public Information,G3 PRODUCTIONS LLC.
Fiscal 13/14,98,City Manager,City Manager-Public Information,GESCHEIDER
Fiscal 13/14,250,City Manager,City Manager-Public Information,JEFF DOW PHOTOGRAPHY INC
Fiscal 13/14,3750,City Manager,City Manager-Public Information,JEFF DOW PHOTOGRAPHY INC
Fiscal 13/14,80384.18,City Manager,City Manager-Public Information,OFFICE DEPOT
Fiscal 13/14,130.18,City Manager,City Manager-Public Information,OFFICEMAX
Fiscal 13/14,40,City Manager,City Manager-Public Information,PETTY CASH-CENTRAL CASHIERING
Fiscal 13/14,400,City Manager,City Manager-Public Information,RADIO LAZER
Fiscal 13/14,1000,City Manager,City Manager-Public Information,RENO COLLECTIVE LLC
Fiscal 13/14,288.03,City Manager,City Manager-Public Information,RENO GAZETTE JOURNAL
Fiscal 13/14,600,City Manager,City Manager-Public Information,SENIOR SPECTRUM
Fiscal 13/14,250,City Manager,City Manager-Public Information,SIMON
Fiscal 13/14,365,City Manager,City Manager-Public Information,"SMART HIRE, A DIVISION OF KROUT & SCHNEIDER, INC."
Fiscal 13/14,1200,City Manager,City Manager-Public Information,"SNAPSTREAM MEDIA, INC."
Fiscal 13/14,400,City Manager,City Manager-Public Information,SOSU INC
Fiscal 13/14,119.7,City Manager,City Manager-Public Information,SPANGLER SHARON
Fiscal 13/14,59,City Manager,City Manager-Public Information,STARSOUND AUDIO INC
Fiscal 13/14,1381.99,City Manager,City Manager-Public Information,SUMMIT PARTNERS LLC
Fiscal 13/14,1902,City Manager,City Manager-Public Information,TMWA
Fiscal 13/14,7866.39,City Manager,City Manager-Risk Management,CAMERON CONSULTING
Fiscal 13/14,4510.94,City Manager,City Manager-Risk Management,CAMPBELL
Fiscal 13/14,41.25,City Manager,City Manager-Risk Management,CECILIA VOHL CERTIFIED COURT REPORTER
Fiscal 13/14,8462.3,City Manager,City Manager-Risk Management,EBIX
Fiscal 13/14,11.86,City Manager,City Manager-Risk Management,FEDERAL EXPRESS CORP
Fiscal 13/14,888.6,City Manager,City Manager-Risk Management,J.J. KELLER & ASSOC INC
Fiscal 13/14,707.55,City Manager,City Manager-Risk Management,MOLEZZO REPORTERS
Fiscal 13/14,3386,City Manager,City Manager-Risk Management,MSDSONLINE INC
Fiscal 13/14,0.92,City Manager,City Manager-Risk Management,NEVADA PRESORT & MAIL MARKETING
Fiscal 13/14,32,City Manager,City Manager-Risk Management,NEVADA RUBBER STAMP CO INC
Fiscal 13/14,880.47,City Manager,City Manager-Risk Management,OFFICEMAX
Fiscal 13/14,2100,City Manager,City Manager-Risk Management,"OLIVER, MD, MS"
Fiscal 13/14,2750,City Manager,City Manager-Risk Management,PERR & KNIGHT INC
Fiscal 13/14,957,City Manager,City Manager-Risk Management,SIERRA ELECTRONICS
Fiscal 13/14,75,City Manager,City Manager-Risk Management,SIERRA TYPEWRITER CO
Fiscal 13/14,250,City Manager,City Manager-Risk Management,SIERRA WINDOW FASHIONS & TINTING
Fiscal 13/14,245,City Manager,City Manager-Risk Management,SINNETT CONSULTING SERVICES
Fiscal 13/14,3073.21,City Manager,City Manager-Risk Management,SUNSHINE LITIGATION SERVICES
Fiscal 13/14,83944.74,City Manager,City Manager-Risk Management,TEMP
Fiscal 13/14,450,City Manager,City Manager-Risk Management,"WELLS FARGO INSURANCE SERVICES OF NEVADA, INC."
Fiscal 13/14,23000,City Manager,City Manager-Special Events,BOARD OF REGENTS-UNR
Fiscal 13/14,860,City Manager,City Manager-Special Events,CAMELOT PARTY RENTALS
Fiscal 13/14,27.98,City Manager,City Manager-Special Events,CDW-G GOVERNMENT INC
Fiscal 13/14,1569.24,City Manager,City Manager-Special Events,COSTCO
Fiscal 13/14,40000,City Manager,City Manager-Special Events,HOT AUGUST NIGHTS
Fiscal 13/14,48000,City Manager,City Manager-Special Events,TEMP
Fiscal 13/14,1749.95,City Manager,City Manager-Special Events,"UNITED SITE SERVICES OF NEVADA, INC"
Fiscal 13/14,1085.4,City Manager,City Manager-Web Services,CHARTER COMMUNICATIONS
Fiscal 13/14,8970,City Manager,City Manager-Web Services,CHAVEZ
Fiscal 13/14,4400,City Manager,City Manager-Web Services,GOVERNMENT SOCIAL MEDIA LLC
Fiscal 13/14,6000,City Manager,City Manager-Web Services,GRANICUS INC
Fiscal 13/14,300,City Manager,City Manager-Web Services,INFOSEND INC
Fiscal 13/14,3073.75,City Manager,City Manager-Web Services,KPS13
Fiscal 13/14,2160,City Manager,City Manager-Web Services,PAGEFREEZER SOFTWARE INC
Fiscal 13/14,4900,City Manager,City Manager-Web Services,QSCEND TECHNOLOGIES INC
Fiscal 13/14,15,City Manager,City Manager-Web Services,RENO COLLECTIVE LLC
Fiscal 13/14,3927,City Manager,City Manager-Web Services,SITEIMPROVE INC
Fiscal 13/14,14496.5,City Manager,City Manager-Web Services,"VISION INTERNET PROVIDERS, INC."
Fiscal 13/14,3301,City Manager,City Manager-Workers Compensation-Safety,CONCENTRA MEDICAL CENTER
Fiscal 13/14,14.25,City Manager,City Manager-Workers Compensation-Safety,SAFETY ON SITE
Fiscal 13/14,6804,Citywide,Citywide,3M CO. - TCM DIVISION
Fiscal 13/14,158450.1,Citywide,Citywide,A & K EARTHMOVERS INC
Fiscal 13/14,1950,Citywide,Citywide,ACE GRADING & PAVING INC.
Fiscal 13/14,209792.49,Citywide,Citywide,"ADP, INC"
Fiscal 13/14,6113.25,Citywide,Citywide,ADVANCE INSTALLATIONS INC
Fiscal 13/14,667.81,Citywide,Citywide,AMERICAN FAMILY LIFE ASSURANCE
Fiscal 13/14,1787,Citywide,Citywide,ANCHOR CONCRETE
Fiscal 13/14,641.21,Citywide,Citywide,ARCHULETA
Fiscal 13/14,738.24,Citywide,Citywide,ARTOWN
Fiscal 13/14,45631.25,Citywide,Citywide,AT&T
Fiscal 13/14,22798.5,Citywide,Citywide,"AT&T GLOBAL SERVICES, INC."
Fiscal 13/14,61316.74,Citywide,Citywide,AT&T LONG DISTANCE
Fiscal 13/14,126333.15,Citywide,Citywide,AUBURN CONSTRUCTORS INC
Fiscal 13/14,2047776.42,Citywide,Citywide,BANK OF AMERICA - CARDS
Fiscal 13/14,110580,Citywide,Citywide,BAUER COMPRESSOR
Fiscal 13/14,160.3,Citywide,Citywide,BEDIENT
Fiscal 13/14,0,Citywide,Citywide,CAMPBELL CONSTRUCTION CO INC
Fiscal 13/14,8776.62,Citywide,Citywide,CAMPBELL'S CARPETS OF NEVADA
Fiscal 13/14,206820.32,Citywide,Citywide,CDS GROUP HEALTH
Fiscal 13/14,20895,Citywide,Citywide,CITY OF SPARKS
Fiscal 13/14,1272.5,Citywide,Citywide,CLEAR CONNECTION CORP.
Fiscal 13/14,135,Citywide,Citywide,COLBRE GRADING & PAVING OF NV INC
Fiscal 13/14,633,Citywide,Citywide,COMMUNICATIONS INSTALLATION SERVICES
Fiscal 13/14,1901.08,Citywide,Citywide,COMMUNITY FOUNDATION OF WESTERN NEVADA
Fiscal 13/14,76926.25,Citywide,Citywide,CONSECO HEALTH INSURANCE CO
Fiscal 13/14,5285,Citywide,Citywide,CURTIS & SONS CONSTRUCTION INC.
Fiscal 13/14,-9992.4,Citywide,Citywide,D & D ROOFING
Fiscal 13/14,572.25,Citywide,Citywide,D.F. DRUMM INC.
Fiscal 13/14,94888.5,Citywide,Citywide,DELL COMPUTER CORP
Fiscal 13/14,641.21,Citywide,Citywide,DUVALL
Fiscal 13/14,6605,Citywide,Citywide,DXE MEDICAL INC
Fiscal 13/14,448.25,Citywide,Citywide,EAGLES CREST INC
Fiscal 13/14,366.25,Citywide,Citywide,EASY ROOTER
Fiscal 13/14,11397.92,Citywide,Citywide,ELDORADO HOTEL CASINO
Fiscal 13/14,10081.82,Citywide,Citywide,ENCOMPASS
Fiscal 13/14,2748,Citywide,Citywide,ENTENMANN ROVIN
Fiscal 13/14,492.32,Citywide,Citywide,EUBANKS
Fiscal 13/14,4768.75,Citywide,Citywide,F & P CONSTRUCTION
Fiscal 13/14,1462,Citywide,Citywide,FACILITIES MANAGEMENT INC
Fiscal 13/14,-2170,Citywide,Citywide,FARR CONSTRUCTION CORPORATION
Fiscal 13/14,568.02,Citywide,Citywide,FERNANDEZ
Fiscal 13/14,4066.83,Citywide,Citywide,FIRST AMERICAN TITLE
Fiscal 13/14,3524.06,Citywide,Citywide,FIRST CENTENNIAL TITLE
Fiscal 13/14,675.58,Citywide,Citywide,FOOD TRUCK FRIDAYS
Fiscal 13/14,136.5,Citywide,Citywide,FRANK LEPORI CONSTRUCTION INC
Fiscal 13/14,5000,Citywide,Citywide,FREEMAN DECORATING CO
Fiscal 13/14,208.6899,Citywide,Citywide,GANTHNER MELBY LLC
Fiscal 13/14,579.71,Citywide,Citywide,GARCIA
Fiscal 13/14,1794,Citywide,Citywide,GRADEX CONSTRUCTION CO INC
Fiscal 13/14,40181.49,Citywide,Citywide,GRANITE CONSTRUCTION
Fiscal 13/14,19000,Citywide,Citywide,HARBER COMPANY INC
Fiscal 13/14,486,Citywide,Citywide,HARRAH'S RENO
Fiscal 13/14,4919.54,Citywide,Citywide,HARTFORD DEFERRED COMP 401A PLAN
Fiscal 13/14,4886.93,Citywide,Citywide,HARTFORD DEFERRED COMP ROTH PLAN
Fiscal 13/14,385,Citywide,Citywide,HENDERSON
Fiscal 13/14,121262.11,Citywide,Citywide,HOT AUGUST NIGHTS
Fiscal 13/14,5713975.75,Citywide,Citywide,Hartford Deferred Comp 457 Plan
Fiscal 13/14,326077.95,Citywide,Citywide,IAFF
Fiscal 13/14,426132.85,Citywide,Citywide,ICMA Deferred Comp 401A Plan
Fiscal 13/14,1642015.84,Citywide,Citywide,ICMA-457 Plan
Fiscal 13/14,3035.34,Citywide,Citywide,ING LIFE INSURANCE & ANNUITY
Fiscal 13/14,10452.86,Citywide,Citywide,INVENSYS SYSTEMS INC
Fiscal 13/14,15175674.65,Citywide,Citywide,IRS/ PAYROLL TAXES
Fiscal 13/14,500,Citywide,Citywide,JAM ON IT BASKETBALL ACADEMY
Fiscal 13/14,1822.63,Citywide,Citywide,JET PLUMBING & DRAIN SERVICES
Fiscal 13/14,124.58,Citywide,Citywide,JONES
Fiscal 13/14,-51920.61,Citywide,Citywide,K G WALTERS CONST CO INC
Fiscal 13/14,655.51,Citywide,Citywide,KIECKBUSCH
Fiscal 13/14,5000,Citywide,Citywide,KINGHAM
Fiscal 13/14,788.28,Citywide,Citywide,KNOLL
Fiscal 13/14,889.45,Citywide,Citywide,LAKESIDE EXCAVATING
Fiscal 13/14,14030,Citywide,Citywide,LEHR AUTO ELECTRIC
Fiscal 13/14,568271.87,Citywide,Citywide,METLIFE
Fiscal 13/14,36.7,Citywide,Citywide,MOANA NURSERY
Fiscal 13/14,29240.8,Citywide,Citywide,MUNICIPAL EMERGENCY SERVICES INC
Fiscal 13/14,0,Citywide,Citywide,MURPHY BUILT CONSTRUCTION INC.
Fiscal 13/14,3592,Citywide,Citywide,Management Club
Fiscal 13/14,162.75,Citywide,Citywide,NAY EXCAVATION
Fiscal 13/14,16356.5,Citywide,Citywide,NEVADA STATE  DEPARTMENT OF PUBLIC SAFETY
Fiscal 13/14,1285.33,Citywide,Citywide,NEVADA STATE ATTORNEY GENERAL
Fiscal 13/14,1196757.19,Citywide,Citywide,NEVADA STATE CONTROLLER
Fiscal 13/14,24382.5,Citywide,Citywide,NEVADA STATE CONTROLLER'S OFFICE
Fiscal 13/14,11111,Citywide,Citywide,NEVADA STATE DIV OF ENVIR PROTECTION
Fiscal 13/14,300,Citywide,Citywide,NEVADA STATE DIV OF ENVIRONMENTAL PROTECTION
Fiscal 13/14,595,Citywide,Citywide,NEVADA STATE HEALTH DIVISION
Fiscal 13/14,33377.83,Citywide,Citywide,NEVADA STATE TREASURER
Fiscal 13/14,1004,Citywide,Citywide,NEVADA STATE TREASURER
Fiscal 13/14,15.92,Citywide,Citywide,NORTH AMERICAN TITLE
Fiscal 13/14,64.62,Citywide,Citywide,O'BRYAN PATRICK
Fiscal 13/14,9732.29,Citywide,Citywide,OFFICEMAX
Fiscal 13/14,1728,Citywide,Citywide,OPERATING ENGINEERS LOCAL #3
Fiscal 13/14,18972.5,Citywide,Citywide,"PACIFIC PRODUCTS & SERVICES, INC"
Fiscal 13/14,2674.6,Citywide,Citywide,PAR ELECTRICAL CONTRACTORS
Fiscal 13/14,170156.99,Citywide,Citywide,PARS-457 Plan
Fiscal 13/14,-500,Citywide,Citywide,PETTY CASH-CENTRAL CASHIERING
Fiscal 13/14,1000,Citywide,Citywide,PETTY CASH-MUNI CT ADMIN
Fiscal 13/14,800,Citywide,Citywide,PETTY CASH-PRCS SOUTHSIDE
Fiscal 13/14,6999,Citywide,Citywide,PRODUCTIVE SOLUTIONS
Fiscal 13/14,1213.94,Citywide,Citywide,PROGRESSIVE PEST MANAGEMENT
Fiscal 13/14,26281830.17,Citywide,Citywide,PUBLIC EMPLOYEES RETIREMENT
Fiscal 13/14,257226.72,Citywide,Citywide,Q & D CONSTRUCTION
Fiscal 13/14,1111.5,Citywide,Citywide,QUILICI CONSTRUCTION CO INC
Fiscal 13/14,473.94,Citywide,Citywide,QUINBY JAMES
Fiscal 13/14,9837.63,Citywide,Citywide,RACE 178
Fiscal 13/14,6740,Citywide,Citywide,RAPG
Fiscal 13/14,1942.35,Citywide,Citywide,RAPSCALLION RESTAURANT
Fiscal 13/14,78951.09,Citywide,Citywide,RAY MORGAN CO. INC.
Fiscal 13/14,459879.96,Citywide,Citywide,REGIONAL TRANSPORTATION COMM
Fiscal 13/14,45510,Citywide,Citywide,RENO FIREMANS COFFEE FUND
Fiscal 13/14,578.17,Citywide,Citywide,RENO HOUSING AUTHORITY
Fiscal 13/14,500,Citywide,Citywide,RENO ROSE SOCIETY
Fiscal 13/14,334.78,Citywide,Citywide,RENO SPARKS CONVENTION &
Fiscal 13/14,-8622.47,Citywide,Citywide,RENO TAHOE CONSTRUCTION INC
Fiscal 13/14,20550,Citywide,Citywide,RFDAA
Fiscal 13/14,18.43,Citywide,Citywide,ROOT-O-MATIC INC.
Fiscal 13/14,186750,Citywide,Citywide,RPPA
Fiscal 13/14,49960.02,Citywide,Citywide,RPSAE Dues
Fiscal 13/14,4371532.02,Citywide,Citywide,Reno City Employees Federal Credit Union
Fiscal 13/14,199205.2,Citywide,Citywide,SAK CONSTRUCTION LLC
Fiscal 13/14,641.21,Citywide,Citywide,SEIDLER GARY
Fiscal 13/14,132.5,Citywide,Citywide,SHANK EXCAVATION
Fiscal 13/14,24278.32,Citywide,Citywide,SIERRA ELECTRONICS
Fiscal 13/14,0,Citywide,Citywide,SIERRA NEVADA CONSTRUCTION
Fiscal 13/14,1537.08,Citywide,Citywide,SILVER LEGACY
Fiscal 13/14,107250,Citywide,Citywide,SOMERSETT DEVELOPMENT CO LLC
Fiscal 13/14,73000,Citywide,Citywide,SONSRAY MACHINERY LLC
Fiscal 13/14,98444.91,Citywide,Citywide,STATIONARY ENGINEERS LOCAL #39
Fiscal 13/14,6234,Citywide,Citywide,SUMMIT PARTNERS LLC
Fiscal 13/14,8552.8,Citywide,Citywide,SUPER SEER CORPORATION
Fiscal 13/14,15940.2,Citywide,Citywide,TAMIS CORPORATION
Fiscal 13/14,837182.92,Citywide,Citywide,TEMP
Fiscal 13/14,2825416.94,Citywide,Citywide,THE BANK OF NEW YORK
Fiscal 13/14,0,Citywide,Citywide,TICO CONSTRUCTION COMPANY INC
Fiscal 13/14,2475.59,Citywide,Citywide,TICOR TITLE CO
Fiscal 13/14,354.84,Citywide,Citywide,TMWA
Fiscal 13/14,352.74,Citywide,Citywide,TONE GERALD B
Fiscal 13/14,1088,Citywide,Citywide,"TUTTO FERRO, INC"
Fiscal 13/14,207.11,Citywide,Citywide,"UNITED SITE SERVICES OF NEVADA, INC"
Fiscal 13/14,330,Citywide,Citywide,UNITED WAY OF NORTHERN NEVADA
Fiscal 13/14,1525013.61,Citywide,Citywide,US BANK
Fiscal 13/14,540376.28,Citywide,Citywide,USCM Deferred Comp 457 Plan
Fiscal 13/14,15374.25,Citywide,Citywide,USDA FOREST SERVICE
Fiscal 13/14,120000,Citywide,Citywide,USPS-HASLER
Fiscal 13/14,49350.06,Citywide,Citywide,VERIZON WIRELESS
Fiscal 13/14,1805,Citywide,Citywide,VERSAGRADE INC
Fiscal 13/14,414177.89,Citywide,Citywide,Vantage Deferred Comp
Fiscal 13/14,101185,Citywide,Citywide,WASHOE COUNTY HEALTH DEPT
Fiscal 13/14,36473.08,Citywide,Citywide,WASHOE COUNTY JUVENILE SVCS
Fiscal 13/14,17,Citywide,Citywide,WASHOE COUNTY RECORDER
Fiscal 13/14,5071.3,Citywide,Citywide,WASHOE COUNTY REPROGRAPHICS
Fiscal 13/14,60,Citywide,Citywide,WASHOE COUNTY SHERIFF'S OFFICE
Fiscal 13/14,110080.9,Citywide,Citywide,WASHOE COUNTY TREASURER
Fiscal 13/14,149896.91,Citywide,Citywide,WASHOE COUNTY TREASURER
Fiscal 13/14,15450,Citywide,Citywide,WASHOE COUNTY TREASURER
Fiscal 13/14,208.28,Citywide,Citywide,WATERS
Fiscal 13/14,827.82,Citywide,Citywide,WATERS VACUUM TRUCK SERVICE
Fiscal 13/14,910.57,Citywide,Citywide,WELLS FARGO HOME MORTGAGE
Fiscal 13/14,872090.89,Citywide,Citywide,"WELLS FARGO INSURANCE SERVICES OF NEVADA, INC."
Fiscal 13/14,12110,Citywide,Citywide,"WEST STREET VENTURE, LLC."
Fiscal 13/14,-15336.08,Citywide,Citywide,WESTCARE NEVADA INC
Fiscal 13/14,3884.88,Citywide,Citywide,"WESTECH ENGINEERING, INC."
Fiscal 13/14,142082.76,Citywide,Citywide,WESTERN INSURANCE SPECIALTIES
Fiscal 13/14,2980.53,Citywide,Citywide,WESTERN TITLE
Fiscal 13/14,491.84,Citywide,Citywide,WILSEY
Fiscal 13/14,59.16,Citywide,Citywide,WOOD
Fiscal 13/14,1000,Citywide,Citywide,WOOSTER HIGH SCHOOL
Fiscal 13/14,140060,Citywide,Citywide,Washoe Credit Union
Fiscal 13/14,1291634.46,Citywide,Citywide,ZIONS BANK PUBLIC FINANCE
Fiscal 13/14,550,Civil Service,Civil Service-Workforce Planning-Development,ATKINSON
Fiscal 13/14,200.12,Civil Service,Civil Service-Workforce Planning-Development,CDW-G GOVERNMENT INC
Fiscal 13/14,3269.65,Civil Service,Civil Service-Workforce Planning-Development,CPS HR CONSULTING
Fiscal 13/14,5300,Civil Service,Civil Service-Workforce Planning-Development,DARANY AND ASSOCIATES
Fiscal 13/14,2000,Civil Service,Civil Service-Workforce Planning-Development,DENNIS A JOINER & ASSOCIATES
Fiscal 13/14,12.28,Civil Service,Civil Service-Workforce Planning-Development,FEDERAL EXPRESS CORP
