FYR,AMOUNT,DEPTNAME,SUBDEPTNAME,VENDORNAME
Fiscal 12/13,200,City Council,City Council-Council Tourism,GUNN
Fiscal 12/13,15000,City Council,City Council-Council Tourism,KEEP TRUCKEE MEADOWS BEAUTIFUL
Fiscal 12/13,3625,City Council,City Council-Council Tourism,LAKE TAHOE SHAKESPEARE FESTIVAL
Fiscal 12/13,450,City Council,City Council-Council Tourism,MARCHESCHI
Fiscal 12/13,6000,City Council,City Council-Council Tourism,NEVADA HUMANITIES COMMITTEE
Fiscal 12/13,8760,City Council,City Council-Council Tourism,NEVADA MUSEUM OF ART
Fiscal 12/13,50.34,City Council,City Council-Council Tourism,NEVADA PRESORT & MAIL MARKETING
Fiscal 12/13,24000,City Council,City Council-Council Tourism,PANTOJA
Fiscal 12/13,31.26,City Council,City Council-Council Tourism,PETTY CASH-ARTS & CULTURE
Fiscal 12/13,44.87,City Council,City Council-Council Tourism,PETTY CASH-PRCS SOUTHSIDE
Fiscal 12/13,57700,City Council,City Council-Council Tourism,PIONEER CENTER FOR THE PERFORMING ARTS
Fiscal 12/13,1157.62,City Council,City Council-Council Tourism,PROTO FAB INC
Fiscal 12/13,7790,City Council,City Council-Council Tourism,RENO CHAMBER ORCHESTRA
Fiscal 12/13,550,City Council,City Council-Council Tourism,RENO NEWS & REVIEW
Fiscal 12/13,7790,City Council,City Council-Council Tourism,RENO PHILHARMONIC ASSOCIATION
Fiscal 12/13,3000,City Council,City Council-Council Tourism,RENO POPS ORCHESTRA
Fiscal 12/13,1522,City Council,City Council-Council Tourism,RENO SPARKS CHAMBER OF COMMERCE
Fiscal 12/13,22790,City Council,City Council-Council Tourism,SIERRA ARTS FOUNDATION
Fiscal 12/13,1495,City Council,City Council-Council Tourism,SIERRA MANAGEMENT SERVICE
Fiscal 12/13,3000,City Council,City Council-Council Tourism,SIERRA SCHOOL OF PERFORMING ARTS
Fiscal 12/13,3644,City Council,City Council-Council Tourism,SIERRA WATERCOLOR SOCIETY
Fiscal 12/13,100,City Council,City Council-Council Tourism,SMITH
Fiscal 12/13,79165,City Council,City Council-Council Tourism,SZULGIT
Fiscal 12/13,5000,City Council,City Council-Council Tourism,TEMP
Fiscal 12/13,5729,City Council,City Council-Council Tourism,THE HOLLAND PROJECT
Fiscal 12/13,3370,City Council,City Council-Council Tourism,THEATREWORKS OF NORTHERN NEVADA
Fiscal 12/13,1350,City Council,City Council-Council Tourism,"TUTTO FERRO, INC"
Fiscal 12/13,7790,City Council,City Council-Council Tourism,VSA ARTS OF NEVADA
Fiscal 12/13,100,City Council,City Council-Council Tourism,WAAAHOO PRODUCTIONS
Fiscal 12/13,6000,City Council,City Council-Council Tourism,WASHOE COUNTY SCHOOL DISTRICT
Fiscal 12/13,555,City Council,City Council-Council Tourism,"WILKS - KTHX, KRZQ, KJZS, KURK"
Fiscal 12/13,350,City Council,City Council-Legislative,AMERICAN PLANNING ASSOCIATION
Fiscal 12/13,292,City Council,City Council-Legislative,ARROW VENDING INC
Fiscal 12/13,50000,City Council,City Council-Legislative,ARTOWN
Fiscal 12/13,844.9,City Council,City Council-Legislative,AT&T
Fiscal 12/13,50,City Council,City Council-Legislative,BOARD OF REGENTS-UNR
Fiscal 12/13,25000,City Council,City Council-Legislative,CATHOLIC CHARITIES OF NORTHERN NEVADA
Fiscal 12/13,25000,City Council,City Council-Legislative,CHILDRENS CABINET
Fiscal 12/13,202.93,City Council,City Council-Legislative,COSTCO
Fiscal 12/13,10000,City Council,City Council-Legislative,EDAWN
Fiscal 12/13,5000,City Council,City Council-Legislative,FUN CAMP INC
Fiscal 12/13,1000,City Council,City Council-Legislative,HISTORIC RENO PRESERVATION SOCIETY
Fiscal 12/13,26668.56,City Council,City Council-Legislative,NEVADA LEAGUE OF CITIES
Fiscal 12/13,38203.52,City Council,City Council-Legislative,NEVADA STATE COMM ON ETHICS
Fiscal 12/13,90,City Council,City Council-Legislative,NEVADA STATE DIV OF STATE LAND
Fiscal 12/13,1124.93,City Council,City Council-Legislative,OFFICEMAX
Fiscal 12/13,12.1,City Council,City Council-Legislative,PETTY CASH-CENTRAL CASHIERING
Fiscal 12/13,99750,City Council,City Council-Legislative,PIERCY BOWLER TAYLOR & KERN
Fiscal 12/13,5000,City Council,City Council-Legislative,RENO CONTINENTAL LITTLE LEAGUE
Fiscal 12/13,1674.2,City Council,City Council-Legislative,RENO SPARKS CHAMBER OF COMMERCE
Fiscal 12/13,11213,City Council,City Council-Legislative,TEMP
Fiscal 12/13,1250,City Council,City Council-Legislative,THE HOLLAND PROJECT
Fiscal 12/13,500,City Council,City Council-Legislative,TRUCKEE RIVER FOUNDATION
Fiscal 12/13,2500,City Council,City Council-Legislative,VAN HOUTEN
Fiscal 12/13,272.16,City Council,City Council-Legislative,VERIZON WIRELESS
Fiscal 12/13,500,City Council,City Council-Legislative,VSA ARTS OF NEVADA
Fiscal 12/13,585,City Manager,City Manager-Administration,AMERICAN PLANNING ASSOCIATION
Fiscal 12/13,2205,City Manager,City Manager-Administration,CCS PRESENTATION SYSTEMS
Fiscal 12/13,330.66,City Manager,City Manager-Administration,CDW-G GOVERNMENT INC
Fiscal 12/13,4,City Manager,City Manager-Administration,CLINGER
Fiscal 12/13,101.49,City Manager,City Manager-Administration,COSTCO
Fiscal 12/13,4804.18,City Manager,City Manager-Administration,FREEMAN DECORATING CO
Fiscal 12/13,160,City Manager,City Manager-Administration,FUEL PROMOTIONS
Fiscal 12/13,225,City Manager,City Manager-Administration,LOGMAN
Fiscal 12/13,195,City Manager,City Manager-Administration,NEVADA LEAGUE OF CITIES
Fiscal 12/13,42.98,City Manager,City Manager-Administration,NEVADA PRESORT & MAIL MARKETING
Fiscal 12/13,416.73,City Manager,City Manager-Administration,OFFICEMAX
Fiscal 12/13,685.3,City Manager,City Manager-Administration,PETTY CASH-CENTRAL CASHIERING
Fiscal 12/13,74.6,City Manager,City Manager-Administration,RAY MORGAN CO. INC.
Fiscal 12/13,4000,City Manager,City Manager-Administration,RENO GAZETTE JOURNAL
Fiscal 12/13,2500,City Manager,City Manager-Administration,"RENO RIVER FESTIVAL FOUNDATION, INC."
Fiscal 12/13,273.29,City Manager,City Manager-Administration,SAFEGUARD WEB & GRAPHICS
Fiscal 12/13,302,City Manager,City Manager-Administration,"SMART HIRE, A DIVISION OF KROUT & SCHNEIDER, INC."
Fiscal 12/13,353.62,City Manager,City Manager-Administration,STITCHES CLOTHING CO LLC
Fiscal 12/13,20500,City Manager,City Manager-Administration,"STREAMLINE CONSULTING ASSOCIATES, LLC."
Fiscal 12/13,424.4,City Manager,City Manager-Administration,TEMP
Fiscal 12/13,132.83,City Manager,City Manager-Administration,THOMAS
Fiscal 12/13,175,City Manager,City Manager-Administration,WIN
Fiscal 12/13,525.18,City Manager,City Manager-Customer Service,CDW-G GOVERNMENT INC
Fiscal 12/13,128.02,City Manager,City Manager-Customer Service,CDW-G GOVERNMENT INC
Fiscal 12/13,20.63,City Manager,City Manager-Customer Service,NEVADA RUBBER STAMP CO INC
Fiscal 12/13,7.91,City Manager,City Manager-Economic Development,FEDERAL EXPRESS CORP
Fiscal 12/13,7500,City Manager,City Manager-Economic Development,GEOTHERMAL RESOURCES COUNCIL
Fiscal 12/13,1215,City Manager,City Manager-Grant and Fund Development,DUDKOWSKI
Fiscal 12/13,775.28,City Manager,City Manager-Grant and Fund Development,MCKISSICK
Fiscal 12/13,630,City Manager,City Manager-Grant and Fund Development,TEMP
Fiscal 12/13,703.92,City Manager,City Manager-Grant and Fund Development,THOMAS
Fiscal 12/13,60000,City Manager,City Manager-Intergovernmental Relations,CAPITALEDGE ADVOCACY INC
Fiscal 12/13,329.32,City Manager,City Manager-Intergovernmental Relations,CDW-G GOVERNMENT INC
Fiscal 12/13,1571.1,City Manager,City Manager-Intergovernmental Relations,DELL COMPUTER CORP
Fiscal 12/13,7.77,City Manager,City Manager-Intergovernmental Relations,FEDERAL EXPRESS CORP
Fiscal 12/13,140,City Manager,City Manager-Intergovernmental Relations,MATIJEVICH
Fiscal 12/13,390,City Manager,City Manager-Intergovernmental Relations,NEVADA LEAGUE OF CITIES
Fiscal 12/13,2556.75,City Manager,City Manager-Intergovernmental Relations,SALCIDO
Fiscal 12/13,45000,City Manager,City Manager-Intergovernmental Relations,THE CAPITOL CO
Fiscal 12/13,2234.23,City Manager,City Manager-Neighborhood Services,NEVADA PRESORT & MAIL MARKETING
Fiscal 12/13,1135.56,City Manager,City Manager-Neighborhood Services,SUMMIT PARTNERS LLC
Fiscal 12/13,7171.89,City Manager,City Manager-Office of Managment and Budget,A3 SOLUTIONS INCORPORATED
Fiscal 12/13,203028,City Manager,City Manager-Office of Managment and Budget,AEROTEK INC
Fiscal 12/13,20000,City Manager,City Manager-Office of Managment and Budget,APPLIED ANALYSIS
Fiscal 12/13,2139,City Manager,City Manager-Office of Managment and Budget,CCS PRESENTATION SYSTEMS
Fiscal 12/13,123.18,City Manager,City Manager-Office of Managment and Budget,CDW-G GOVERNMENT INC
Fiscal 12/13,2718.98,City Manager,City Manager-Office of Managment and Budget,DYNAGRAPHIC PRINTING
Fiscal 12/13,8.37,City Manager,City Manager-Office of Managment and Budget,FEDERAL EXPRESS CORP
Fiscal 12/13,1219.8,City Manager,City Manager-Office of Managment and Budget,OFFICEMAX
Fiscal 12/13,441.84,City Manager,City Manager-Office of Managment and Budget,OLSEN
Fiscal 12/13,7.06,City Manager,City Manager-Office of Managment and Budget,PETTY CASH-CENTRAL CASHIERING
Fiscal 12/13,1400,City Manager,City Manager-Office of Managment and Budget,SIGNS BY TOMORROW
Fiscal 12/13,10000,City Manager,City Manager-Office of Managment and Budget,SILVER
Fiscal 12/13,57.72,City Manager,City Manager-Office of Managment and Budget,SUMMIT PARTNERS LLC
Fiscal 12/13,49999,City Manager,City Manager-Office of Managment and Budget,THE GLENN GROUP
Fiscal 12/13,2055,City Manager,City Manager-Office of Managment and Budget,"TOTAL CREATIVE SOLUTIONS, LLC"
Fiscal 12/13,14820,City Manager,City Manager-Office of Managment and Budget,"VISION INTERNET PROVIDERS, INC."
Fiscal 12/13,1100,City Manager,City Manager-Public Information,3CMA
Fiscal 12/13,3133,City Manager,City Manager-Public Information,A CARLISLE & COMPANY
Fiscal 12/13,2924.35,City Manager,City Manager-Public Information,AT&T
Fiscal 12/13,7250,City Manager,City Manager-Public Information,CCS PRESENTATION SYSTEMS
Fiscal 12/13,1163.64,City Manager,City Manager-Public Information,CDW-G GOVERNMENT INC
Fiscal 12/13,1627.36,City Manager,City Manager-Public Information,CHARTER COMMUNICATIONS
Fiscal 12/13,223.12,City Manager,City Manager-Public Information,COSTCO
Fiscal 12/13,6370.49,City Manager,City Manager-Public Information,DELL COMPUTER CORP
Fiscal 12/13,1500,City Manager,City Manager-Public Information,ELTE INC
Fiscal 12/13,95,City Manager,City Manager-Public Information,ENCOMPASS
Fiscal 12/13,16860.46,City Manager,City Manager-Public Information,G3 PRODUCTIONS LLC.
Fiscal 12/13,7518.67,City Manager,City Manager-Public Information,"GOVCONNECTION, INC"
Fiscal 12/13,80,City Manager,City Manager-Public Information,NIOA
Fiscal 12/13,17458.3,City Manager,City Manager-Public Information,OFFICE DEPOT
Fiscal 12/13,25,City Manager,City Manager-Public Information,POSTMASTER
Fiscal 12/13,298.45,City Manager,City Manager-Public Information,RENO GAZETTE JOURNAL
Fiscal 12/13,302,City Manager,City Manager-Public Information,"SMART HIRE, A DIVISION OF KROUT & SCHNEIDER, INC."
Fiscal 12/13,2400,City Manager,City Manager-Public Information,"SNAPSTREAM MEDIA, INC."
Fiscal 12/13,1305,City Manager,City Manager-Public Information,THE PIN CENTER
Fiscal 12/13,3763.25,City Manager,City Manager-Public Information,TMWA
Fiscal 12/13,906,City Manager,City Manager-Risk Management,ABC LOCK & GLASS INC
Fiscal 12/13,35,City Manager,City Manager-Risk Management,BILL STEPHENS PRODUCTIONS INC
Fiscal 12/13,39.99,City Manager,City Manager-Risk Management,CAMPBELL
Fiscal 12/13,62.79,City Manager,City Manager-Risk Management,CAMPBELL
Fiscal 12/13,15,City Manager,City Manager-Risk Management,CECILIA VOHL CERTIFIED COURT REPORTER
Fiscal 12/13,2065.32,City Manager,City Manager-Risk Management,CHAMPION CHEVROLET
Fiscal 12/13,434.5,City Manager,City Manager-Risk Management,CITY AUTO TOWING INC
Fiscal 12/13,770,City Manager,City Manager-Risk Management,CLERK OF THE COURT
Fiscal 12/13,1462,City Manager,City Manager-Risk Management,CUSTOM GLASS DIST INC
Fiscal 12/13,8462.3,City Manager,City Manager-Risk Management,EBIX
Fiscal 12/13,703,City Manager,City Manager-Risk Management,ENTERPRISE RENT A CAR
Fiscal 12/13,741,City Manager,City Manager-Risk Management,GESSFORD
Fiscal 12/13,648,City Manager,City Manager-Risk Management,HEALTHPORT
Fiscal 12/13,344,City Manager,City Manager-Risk Management,MOLEZZO REPORTERS
Fiscal 12/13,3836,City Manager,City Manager-Risk Management,MSDSONLINE INC
Fiscal 12/13,848.99,City Manager,City Manager-Risk Management,OFFICEMAX
Fiscal 12/13,2326.2,City Manager,City Manager-Risk Management,PEGGY HOOGS AND ASSOCIATES
Fiscal 12/13,2750,City Manager,City Manager-Risk Management,PERR & KNIGHT INC
Fiscal 12/13,70,City Manager,City Manager-Risk Management,RENO CARSON MESSENGER SERVICE
Fiscal 12/13,10771.28,City Manager,City Manager-Risk Management,SECURITAS SECURITY SERVICES
Fiscal 12/13,932.3,City Manager,City Manager-Risk Management,SIERRA WINDOW FASHIONS & TINTING
Fiscal 12/13,245,City Manager,City Manager-Risk Management,SINNETT CONSULTING SERVICES
Fiscal 12/13,2205.3,City Manager,City Manager-Risk Management,STUBBS
Fiscal 12/13,3194.13,City Manager,City Manager-Risk Management,SUNSHINE LITIGATION SERVICES
Fiscal 12/13,303834.37,City Manager,City Manager-Risk Management,TEMP
Fiscal 12/13,1068.6,City Manager,City Manager-Risk Management,THE ADVANTAGE GROUP
Fiscal 12/13,1708.25,City Manager,City Manager-Risk Management,VAN WINKLE
Fiscal 12/13,30588,City Manager,City Manager-Risk Management,"WELLS FARGO INSURANCE SERVICES OF NEVADA, INC."
Fiscal 12/13,400,City Manager,City Manager-Special Events,AMERICAN WARBIRDS INC
Fiscal 12/13,525,City Manager,City Manager-Special Events,ARTHUR KEVIN GUERRERO
Fiscal 12/13,610,City Manager,City Manager-Special Events,CAMELOT PARTY RENTALS
Fiscal 12/13,285,City Manager,City Manager-Special Events,CANDELARIA
Fiscal 12/13,622.59,City Manager,City Manager-Special Events,COSTCO
Fiscal 12/13,7500,City Manager,City Manager-Special Events,"GARDEN SHOP NURSERY LANDSCAPING DIV, INC."
Fiscal 12/13,15990.88,City Manager,City Manager-Special Events,HOT AUGUST NIGHTS
Fiscal 12/13,1700,City Manager,City Manager-Special Events,JEFF ROSS PHOTOGRAPHY
Fiscal 12/13,107.1,City Manager,City Manager-Special Events,PETTY CASH-CENTRAL CASHIERING
Fiscal 12/13,20000,City Manager,City Manager-Special Events,"RENO RIVER FESTIVAL FOUNDATION, INC."
Fiscal 12/13,5000,City Manager,City Manager-Special Events,RENO RODEO ASSOCIATION
Fiscal 12/13,9162.37,City Manager,City Manager-Special Events,TEMP
Fiscal 12/13,1200,City Manager,City Manager-Special Events,THE VEGAS ROAD SHOW LLC
Fiscal 12/13,426.4,City Manager,City Manager-Special Events,UNITED RENTALS
Fiscal 12/13,780.81,City Manager,City Manager-Special Events,"UNITED SITE SERVICES OF NEVADA, INC"
Fiscal 12/13,1500,City Manager,City Manager-Ward 2-Central NAB,ACTIVE 20/30 CLUB OF RENO
Fiscal 12/13,1000,City Manager,City Manager-Ward 2-Central NAB,CONTROLLED BURN
Fiscal 12/13,5000,City Manager,City Manager-Ward 2-Central NAB,JESSIE BECK ELEMENTARY SCHOOL PFA
Fiscal 12/13,3500,City Manager,City Manager-Ward 2-Central NAB,TEMP
Fiscal 12/13,6186,City Manager,City Manager-Ward 2-Central NAB,THE GREAT BASIN YOUTH SOCCER LEAGUE
Fiscal 12/13,1500,City Manager,City Manager-Ward 2-Central NAB,THE SOLACE TREE
Fiscal 12/13,1500,City Manager,City Manager-Ward 2-Central NAB,VSA ARTS OF NEVADA
Fiscal 12/13,1500,City Manager,City Manager-Ward 2-South,JESSIE BECK ELEMENTARY SCHOOL PFA
Fiscal 12/13,1000,City Manager,City Manager-Ward 2-South,RENO CONTINENTAL LITTLE LEAGUE
Fiscal 12/13,2500,City Manager,City Manager-Ward 2-South,TEMP
Fiscal 12/13,6375,City Manager,City Manager-Ward 2-South,THE GREAT BASIN YOUTH SOCCER LEAGUE
Fiscal 12/13,1500,City Manager,City Manager-Ward 2-South,VSA ARTS OF NEVADA
Fiscal 12/13,1800,City Manager,City Manager-Ward 3-Southeast NAB,ACTIVE 20/30 CLUB OF RENO
Fiscal 12/13,2000,City Manager,City Manager-Ward 3-Southeast NAB,CASTAWAY TRASH HAULING INC
Fiscal 12/13,1900,City Manager,City Manager-Ward 3-Southeast NAB,GOOD LUCK MACBETH
Fiscal 12/13,1500,City Manager,City Manager-Ward 3-Southeast NAB,NEVADA HUMANE SOCIETY
Fiscal 12/13,2465,City Manager,City Manager-Ward 3-Southeast NAB,PROJECT SOLUTION
Fiscal 12/13,13265,City Manager,City Manager-Ward 3-Southeast NAB,TEMP
Fiscal 12/13,2400,City Manager,City Manager-Ward 3-Southeast NAB,THE SOLACE TREE
Fiscal 12/13,2000,City Manager,City Manager-Ward 3-Southeast NAB,VSA ARTS OF NEVADA
Fiscal 12/13,3000,City Manager,City Manager-Ward 4-North Valleys NAB,ACTIVE 20/30 CLUB OF RENO
Fiscal 12/13,13500,City Manager,City Manager-Ward 4-North Valleys NAB,DESERT HEIGHTS ELMENTARY SCHOOL PARENT TEACHER
Fiscal 12/13,4505,City Manager,City Manager-Ward 4-North Valleys NAB,TEMP
Fiscal 12/13,2000,City Manager,City Manager-Ward 4-North Valleys NAB,VSA ARTS OF NEVADA
Fiscal 12/13,4481,City Manager,City Manager-Ward 4-Northeast NAB,SIERRA ARTS FOUNDATION
Fiscal 12/13,15362,City Manager,City Manager-Ward 4-Northeast NAB,TEMP
Fiscal 12/13,2000,City Manager,City Manager-Ward 4-Northeast NAB,VSA ARTS OF NEVADA
Fiscal 12/13,1500,City Manager,City Manager-Ward 5-Northwest NAB,ACTIVE 20/30 CLUB OF RENO
Fiscal 12/13,2000,City Manager,City Manager-Ward 5-Northwest NAB,BRUKA THEATRE OF THE SIERRA
Fiscal 12/13,5000,City Manager,City Manager-Ward 5-Northwest NAB,ROBERT MCQUEEN HIGH SCHOOL
Fiscal 12/13,5500,City Manager,City Manager-Ward 5-Northwest NAB,TEMP
Fiscal 12/13,6677,City Manager,City Manager-Ward 5-Northwest NAB,THE GREAT BASIN YOUTH SOCCER LEAGUE
Fiscal 12/13,1000,City Manager,City Manager-Ward 5-Northwest NAB,THE NOTE-ABLES
Fiscal 12/13,1000,City Manager,City Manager-Ward 5-Northwest NAB,TRUCKEE MEADOWS TOMORROW
Fiscal 12/13,1500,City Manager,City Manager-Ward 5-Northwest NAB,VSA ARTS OF NEVADA
Fiscal 12/13,320,City Manager,City Manager-Ward 5-West University NAB,5TH STREET BAKEHOUSE
Fiscal 12/13,8300,City Manager,City Manager-Ward 5-West University NAB,TEMP
Fiscal 12/13,1500,City Manager,City Manager-Ward 5-West University NAB,VSA ARTS OF NEVADA
Fiscal 12/13,1500,City Manager,City Manager-Ward I NAB,ACTIVE 20/30 CLUB OF RENO
Fiscal 12/13,1000,City Manager,City Manager-Ward I NAB,CONTROLLED BURN
Fiscal 12/13,1500,City Manager,City Manager-Ward I NAB,GOOD LUCK MACBETH
Fiscal 12/13,4000,City Manager,City Manager-Ward I NAB,JESSIE BECK ELEMENTARY SCHOOL PFA
Fiscal 12/13,9668,City Manager,City Manager-Ward I NAB,TEMP
Fiscal 12/13,1000,City Manager,City Manager-Ward I NAB,THE NOTE-ABLES
Fiscal 12/13,3000,City Manager,City Manager-Ward I NAB,THE SOLACE TREE
Fiscal 12/13,2000,City Manager,City Manager-Ward I NAB,TRUCKEE RIVER FOUNDATION
Fiscal 12/13,5380,City Manager,City Manager-Ward I NAB,VSA ARTS OF NEVADA
Fiscal 12/13,99,City Manager,City Manager-Web Services,3CMA
Fiscal 12/13,4699.5,City Manager,City Manager-Web Services,ADWEB PTY LTD
Fiscal 12/13,250.65,City Manager,City Manager-Web Services,CDW-G GOVERNMENT INC
Fiscal 12/13,1961.04,City Manager,City Manager-Web Services,CHARTER COMMUNICATIONS
Fiscal 12/13,8500,City Manager,City Manager-Web Services,GRANICUS INC
Fiscal 12/13,74.38,City Manager,City Manager-Web Services,HARRAH'S RENO
Fiscal 12/13,1328.05,City Manager,City Manager-Web Services,MATTHEWS
Fiscal 12/13,27.7,City Manager,City Manager-Web Services,NEVADA RUBBER STAMP CO INC
Fiscal 12/13,2160,City Manager,City Manager-Web Services,PAGEFREEZER SOFTWARE INC
Fiscal 12/13,8514.8,City Manager,City Manager-Web Services,PDI SECURITY SYSTEMS
Fiscal 12/13,3927,City Manager,City Manager-Web Services,SITEIMPROVE INC
Fiscal 12/13,346,City Manager,City Manager-Web Services,"SMART HIRE, A DIVISION OF KROUT & SCHNEIDER, INC."
Fiscal 12/13,6182,City Manager,City Manager-Web Services,SYMANTEC CORPORATION
Fiscal 12/13,29072.98,City Manager,City Manager-Web Services,"VISION INTERNET PROVIDERS, INC."
Fiscal 12/13,2299.5,City Manager,City Manager-Workers Compensation-Safety,CONCENTRA MEDICAL CENTER
Fiscal 12/13,284.49,City Manager,City Manager-Workers Compensation-Safety,SAFETY ON SITE
Fiscal 12/13,24394.2,Citywide,Citywide,49ER COMMUNICATIONS
Fiscal 12/13,-158450.1,Citywide,Citywide,A & K EARTHMOVERS INC
Fiscal 12/13,-3533.25,Citywide,Citywide,ADVANCE INSTALLATIONS INC
Fiscal 12/13,329.86,Citywide,Citywide,AHRENS
Fiscal 12/13,2837.92,Citywide,Citywide,ALLIED ELECTONICS INC
Fiscal 12/13,728.52,Citywide,Citywide,AMERICAN FAMILY LIFE ASSURANCE
Fiscal 12/13,585,Citywide,Citywide,AMERICAN PLANNING ASSOCIATION
Fiscal 12/13,0,Citywide,Citywide,ANCHOR CONCRETE
Fiscal 12/13,46482.18,Citywide,Citywide,AT&T
Fiscal 12/13,26861.965,Citywide,Citywide,"AT&T GLOBAL SERVICES, INC."
Fiscal 12/13,42939.12,Citywide,Citywide,AT&T LONG DISTANCE
Fiscal 12/13,-113236.85,Citywide,Citywide,AUBURN CONSTRUCTORS INC
Fiscal 12/13,1869372.79,Citywide,Citywide,BANK OF AMERICA - CARDS
Fiscal 12/13,21531.2,Citywide,Citywide,BANKCORPS
Fiscal 12/13,0,Citywide,Citywide,BISON CONSTRUCTION
Fiscal 12/13,1987.02,Citywide,Citywide,BOWEN
Fiscal 12/13,503.9,Citywide,Citywide,BRIA
Fiscal 12/13,3347.61,Citywide,Citywide,BROWNELLS INC.
Fiscal 12/13,2317,Citywide,Citywide,CAPITAL TITLE COMPANY
Fiscal 12/13,0,Citywide,Citywide,CAPRIATI CONSTRUCTION CORP
Fiscal 12/13,233562.17,Citywide,Citywide,CDS GROUP HEALTH
Fiscal 12/13,4700,Citywide,Citywide,CENTRAL CONTROL SYSTEMS
Fiscal 12/13,214.2,Citywide,Citywide,CENTURION TECHNOLOGIES
Fiscal 12/13,58235.8,Citywide,Citywide,CHAMPION CHEVROLET
Fiscal 12/13,97.98,Citywide,Citywide,CHICAGO TITLE
Fiscal 12/13,16380,Citywide,Citywide,CITY OF SPARKS
Fiscal 12/13,1008,Citywide,Citywide,CITY OF SPARKS/DEPT OF FINANCE
Fiscal 12/13,55.33,Citywide,Citywide,COLLINS
Fiscal 12/13,8116.06,Citywide,Citywide,COMMUNITY FOUNDATION OF WESTERN NEVADA
Fiscal 12/13,69718.95,Citywide,Citywide,CONSECO HEALTH INSURANCE CO
Fiscal 12/13,0,Citywide,Citywide,D & D ROOFING
Fiscal 12/13,10571,Citywide,Citywide,DAILEY-WELLS COMMUNICATIONS
Fiscal 12/13,7844.31,Citywide,Citywide,DELL COMPUTER CORP
Fiscal 12/13,0,Citywide,Citywide,DIVERSIFIED SYSTEMS INTL
Fiscal 12/13,205,Citywide,Citywide,EASY ROOTER
Fiscal 12/13,8796.55,Citywide,Citywide,ELDORADO HOTEL CASINO
Fiscal 12/13,23582.04,Citywide,Citywide,ENCOMPASS
Fiscal 12/13,242.96,Citywide,Citywide,ENTENMANN ROVIN
Fiscal 12/13,892.87,Citywide,Citywide,ERLACH
Fiscal 12/13,2000,Citywide,Citywide,FEATURE GRAPHIX
Fiscal 12/13,400.5,Citywide,Citywide,FINE GRADE CONSTRUCTION
Fiscal 12/13,12011.33,Citywide,Citywide,FIRST AMERICAN TITLE
Fiscal 12/13,11085.42,Citywide,Citywide,FIRST CENTENNIAL TITLE
Fiscal 12/13,0,Citywide,Citywide,"GARDEN SHOP NURSERY LANDSCAPING DIV, INC."
Fiscal 12/13,8894.1,Citywide,Citywide,GOLDEN STATE UTILITY CO INC
Fiscal 12/13,3023.98,Citywide,Citywide,GOPHER SPORT
Fiscal 12/13,-34235.55,Citywide,Citywide,GRANITE CONSTRUCTION
Fiscal 12/13,39493.05,Citywide,Citywide,HARBER COMPANY INC
Fiscal 12/13,2603.77,Citywide,Citywide,HARRIS CORPORATION
Fiscal 12/13,3778.37,Citywide,Citywide,HARTFORD DEFERRED COMP 401A PLAN
Fiscal 12/13,3895.21,Citywide,Citywide,HARTFORD DEFERRED COMP ROTH PLAN
Fiscal 12/13,1527,Citywide,Citywide,HARVARD BUSINESS REVIEW
Fiscal 12/13,7979.4,Citywide,Citywide,HEWLETT-PACKARD
Fiscal 12/13,-10597.93,Citywide,Citywide,HOMETOWN HEALTH PROVIDERS INS CO
Fiscal 12/13,-1414.45,Citywide,Citywide,HORIZON CONSTRUCTION INC
Fiscal 12/13,161022.16,Citywide,Citywide,HOT AUGUST NIGHTS
Fiscal 12/13,25521.68,Citywide,Citywide,"HUBB SYSTEMS, LLC\ DATA 911"
Fiscal 12/13,5263241.43,Citywide,Citywide,Hartford Deferred Comp 457 Plan
Fiscal 12/13,323267.07,Citywide,Citywide,IAFF
Fiscal 12/13,447334.24,Citywide,Citywide,ICMA Deferred Comp 401A Plan
Fiscal 12/13,1594787.04,Citywide,Citywide,ICMA-457 Plan
Fiscal 12/13,3373.24,Citywide,Citywide,ING LIFE INSURANCE & ANNUITY
Fiscal 12/13,32895.1,Citywide,Citywide,INTERMOUNTAIN SLURRY SEAL
Fiscal 12/13,18375,Citywide,Citywide,INTERMOUNTAIN TRAFFIC LLC
Fiscal 12/13,1245,Citywide,Citywide,IPSWITCH INC
Fiscal 12/13,15156598.25,Citywide,Citywide,IRS/ PAYROLL TAXES
Fiscal 12/13,428.6,Citywide,Citywide,JET PLUMBING & DRAIN SERVICES
Fiscal 12/13,5588.5,Citywide,Citywide,K7 CONSTRUCTION INC.
Fiscal 12/13,1000.15,Citywide,Citywide,KAPLAN
Fiscal 12/13,679.16,Citywide,Citywide,KOCH
Fiscal 12/13,10366.9,Citywide,Citywide,KRONOS INCORPORATED
Fiscal 12/13,2151,Citywide,Citywide,L. N. CURTIS & SONS
Fiscal 12/13,369.25,Citywide,Citywide,LAKESIDE EXCAVATING
Fiscal 12/13,11934.6,Citywide,Citywide,LANG
Fiscal 12/13,654.67,Citywide,Citywide,LAWYERS TITLE OF NEVADA
Fiscal 12/13,36993.37,Citywide,Citywide,LEHR AUTO ELECTRIC
Fiscal 12/13,225,Citywide,Citywide,LOGMAN
Fiscal 12/13,666.69,Citywide,Citywide,LUCE
